Age,Income,Year_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Previous,Complain,ChildrenHome,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Response
66,45743.8303951546,7.354821131405074,9,157,15,58,8,14,22,4,3,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1
41,96571.53134708712,7.082876172591637,8,448,25,193,51,94,58,0,6,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
58,82271.59805841923,8.765832479562846,46,488,64,789,165,118,71,1,6,5,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1
47,86871.28845366671,8.7532275967363,21,278,40,411,16,36,56,1,5,8,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1
43,83996.82080525202,8.0,43,1183,90,416,94,90,13,0,5,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
51,70321.7205481445,8.84771689410305,27,314,29,477,130,111,55,1,5,5,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1
47,92466.38311593371,8.616940510184701,28,769,120,846,77,109,44,0,5,9,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1
46,82566.03871503877,7.13584072307425,52,513,115,570,159,46,228,1,4,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
48,83205.72780048655,8.20342711007249,23,937,61,675,55,23,113,1,5,6,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
44,67675.43555012284,9.0,64,1311,6,167,31,28,59,2,7,4,7,6,1,0,0,0,0,0,0,0,0,0,1,0,1
69,78253.14724193214,9.0,52,980,29,508,162,34,108,2,5,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
42,14730.520584780015,9.0,67,4,3,8,5,26,28,3,1,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
66,78479.71397908917,9.0,31,940,52,613,172,31,158,2,3,6,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1
65,94493.41647716316,9.095560242063891,58,1078,24,799,168,43,157,0,5,7,5,2,1,0,0,0,0,1,0,0,0,0,0,0,1
53,37006.24912356219,8.5588174640982,26,186,5,110,3,12,33,7,4,1,6,7,0,0,1,0,0,1,0,0,0,0,0,0,1
61,71076.28130953114,8.849382962044144,24,1070,16,505,78,106,38,6,10,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
52,75725.6855487357,9.0,17,855,141,413,88,98,35,0,9,4,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1
37,94930.5033677122,7.827051028072656,3,1287,29,497,103,36,24,0,4,3,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1
44,73155.9170089947,8.562037797766017,70,1001,121,641,14,20,76,1,7,5,7,4,1,0,0,0,0,1,0,0,0,0,0,0,1
63,84914.84287355612,8.353269043324131,49,174,66,529,78,109,119,1,3,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,39709.81794823087,9.0,30,38,0,43,5,4,16,2,2,1,2,7,0,0,1,0,0,0,0,0,0,0,1,0,1
57,32053.36234320561,8.19764424585161,32,8,19,14,10,1,25,1,1,0,2,7,1,0,0,0,0,0,0,0,0,0,1,0,1
40,39659.99345859119,9.0,36,139,12,78,19,13,36,3,6,1,3,8,0,0,1,0,0,1,0,0,0,0,0,0,1
40,75777.0,9.0,12,712,26,538,69,13,80,1,3,6,11,1,1,0,0,0,0,0,1,0,0,0,1,0,1
40,39708.973970960564,9.0,44,18,2,33,5,4,18,1,2,0,2,6,0,0,1,0,0,0,0,0,0,0,1,0,1
43,65330.80289260059,8.0,39,1026,3,87,3,0,71,1,10,3,12,6,1,0,0,0,0,0,0,0,0,0,0,0,1
60,36133.661987005675,8.755867532954996,37,132,33,114,55,42,32,5,3,6,3,5,1,0,1,0,0,0,0,0,0,0,0,0,1
55,73649.71440497,8.971237617248333,59,907,57,348,34,21,152,1,7,7,5,4,1,0,0,0,0,0,0,0,0,1,0,0,1
71,47206.536886594295,8.37860740979761,4,77,5,48,12,9,35,4,2,1,3,6,0,0,2,0,0,0,0,0,0,0,0,0,1
41,87893.59465542171,8.298613662602671,35,754,42,432,155,38,43,1,10,7,8,4,0,0,0,0,0,0,0,0,0,0,1,0,1
31,90476.48051966987,8.226340956251246,46,581,106,845,92,63,98,0,4,5,7,2,1,0,0,0,0,0,0,0,0,0,1,0,1
58,30963.044854015276,8.968425401922904,49,49,3,49,11,1,47,1,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1
35,42000.13125248785,8.009375177703852,23,125,82,265,84,58,35,2,5,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
40,72876.3786126743,8.102389951252645,72,1011,132,729,12,26,40,1,6,5,7,3,1,0,0,0,0,1,0,0,0,0,1,0,1
40,39672.05666066426,9.0,37,131,13,74,18,12,35,2,6,0,3,8,0,0,1,0,0,0,0,0,0,0,1,0,1
48,83893.29197845663,8.101889030834592,78,821,147,396,177,150,32,0,4,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,42009.06899313603,8.0,23,119,78,255,80,55,34,2,4,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
61,64251.66249623231,8.0,1,528,163,783,22,2,35,1,4,5,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1
51,33297.89709632514,8.523364678909001,12,59,38,135,57,49,126,2,5,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1
39,81687.07844207025,9.0,1,710,46,123,30,158,44,1,8,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1
45,82622.82764991577,8.739411745531765,26,981,63,185,38,77,60,1,4,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,36911.47590764702,9.0,23,204,8,131,11,14,28,7,5,1,6,7,0,0,1,0,0,1,0,0,0,0,0,0,1
40,96450.59821875926,7.284091693243852,6,478,21,197,70,93,58,0,7,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
73,49912.0,9.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,1,0,0,0,1,0,0,0,0,1,1
38,39686.96521365404,9.0,39,21,0,35,5,4,16,2,2,1,2,7,0,0,1,0,0,0,0,0,0,0,1,0,1
55,77789.79091713658,9.0,96,1006,56,318,103,56,51,2,9,8,9,6,1,0,1,0,0,0,0,0,0,1,0,0,1
70,51240.29367889721,7.721671192969691,28,355,1,44,4,0,34,4,6,1,6,7,1,0,1,0,0,0,0,0,0,0,1,0,1
60,85696.0,9.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,1,1,0,0,0,1
63,64348.99409809194,8.375502523594694,7,775,123,629,28,12,90,2,6,4,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1
43,38223.29067107132,8.611830916988193,58,172,39,93,72,39,12,2,4,2,7,6,0,0,0,0,0,0,0,1,0,0,0,0,1
46,38127.411868680756,9.44432096119378,48,161,39,115,67,36,85,2,5,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
57,39661.07060601698,9.0,58,111,9,103,3,17,35,4,4,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1
64,77759.9053082444,8.53741726153111,83,1101,75,619,34,46,139,2,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1
49,83183.0184440223,8.292658373193367,22,928,61,663,54,23,114,1,5,6,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
52,37104.1340560948,8.39046328402139,17,117,4,58,4,8,19,4,2,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,1
47,83829.0,8.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,0,0,0,1,0,0,1,0,0,0,1
38,70629.79620342808,8.980409797371035,65,1211,105,308,23,140,33,1,4,7,4,5,0,0,0,0,0,0,0,1,0,1,0,0,1
70,77664.68310928506,8.243903800634765,78,1152,93,637,28,46,117,1,5,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72,72559.85968381652,8.769694415004217,62,520,67,522,115,104,76,1,3,9,7,3,0,0,0,0,0,1,0,0,0,0,1,0,1
47,55429.57465140095,8.942529367000493,6,459,57,174,9,49,101,4,6,4,8,6,1,0,1,0,0,0,0,1,0,0,0,0,1
70,80785.78814803482,8.0,18,676,163,150,187,42,225,1,5,10,6,2,1,0,0,0,0,1,0,0,0,0,0,0,1
46,75737.01573472297,9.0,11,752,86,421,70,52,56,1,6,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
55,77757.40119312023,8.989032134081915,96,998,60,265,114,59,27,1,10,9,10,5,1,0,0,0,0,0,0,0,0,0,0,0,1
36,67936.52399370764,9.0,50,1323,12,250,26,41,74,1,7,4,6,7,1,0,0,0,0,0,0,0,0,0,1,0,1
53,67333.55548403354,9.0,81,1284,0,75,35,13,41,3,7,3,9,4,0,0,1,0,0,0,0,0,0,0,0,0,1
49,35685.77556015967,7.795545387398744,16,53,2,54,7,7,26,2,2,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1
46,38366.10078502402,8.908733440798384,63,157,58,115,105,58,13,2,4,2,8,6,0,0,0,0,0,0,0,1,0,0,0,0,1
52,86743.18175110077,8.734069511917678,73,783,82,847,105,79,39,0,5,5,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1
41,42133.279402880275,8.194058088646782,35,84,8,68,2,6,31,2,3,1,3,6,0,0,1,0,0,1,0,0,0,0,0,0,1
52,80953.7996678699,8.992886688261294,20,777,177,690,41,27,44,1,7,5,10,7,1,0,0,0,0,1,0,0,0,0,0,0,1
55,37068.772007592335,9.0,29,230,7,136,4,14,38,8,5,1,7,7,0,0,1,0,0,1,0,0,0,0,0,0,1
44,42024.296599063906,8.93042838470333,54,230,14,104,3,14,48,5,6,1,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1
69,63405.6780857104,8.356580888039641,18,838,76,261,28,36,66,2,9,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
61,61376.578677126236,9.246577053425467,68,1034,22,311,45,34,123,4,7,8,5,6,0,0,1,0,0,0,0,0,0,1,0,0,1
39,37880.17157437664,8.630044201591748,42,192,3,65,4,2,62,2,4,2,4,7,1,0,0,0,0,0,0,0,0,0,1,0,1
42,87133.46958985692,8.73908894668379,71,824,108,752,53,76,49,1,8,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1
41,39678.32675731216,9.0,31,128,10,74,17,11,32,2,6,1,2,9,0,0,1,0,0,0,0,0,0,0,1,0,1
41,15309.036892339387,9.0,56,2,2,11,3,2,15,2,1,1,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1
39,21355.91148285488,8.0,4,6,10,14,1,4,26,2,2,0,2,6,0,0,1,0,0,1,0,0,0,0,0,0,1
41,75789.81339848806,9.0,19,797,47,602,87,37,72,0,3,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1
62,84404.10221265673,8.897057481872416,72,189,26,167,99,68,80,0,8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
64,50416.05588856494,7.377433478452044,14,313,5,35,0,2,30,4,5,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0,1
50,86909.59909746176,8.589977172914956,12,186,32,358,10,22,57,1,5,10,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1
37,21290.0587991985,7.3731058839787025,5,4,14,18,9,4,32,1,3,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
69,51103.49600805208,7.605839126208371,24,345,2,43,3,1,34,4,6,1,6,7,1,0,1,0,0,0,0,0,0,0,1,0,1
47,39794.23249111622,9.0,57,16,12,28,3,5,22,1,2,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,1
48,25569.093598729774,9.0,13,35,2,27,9,6,13,2,2,0,2,8,0,0,1,0,0,0,0,0,1,0,0,0,1
75,82796.16196543965,9.0,23,1007,22,114,58,68,45,1,6,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1
50,91752.5271258785,8.958145716431472,57,580,165,959,121,111,21,1,7,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
48,82482.3181476353,7.352856114565264,54,452,102,531,133,37,202,1,4,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
53,78535.50383646211,9.0,35,764,62,528,200,60,94,1,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
56,82651.29200709194,9.0,25,1054,53,106,38,83,60,1,4,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37,42202.18972474425,8.976761955286216,69,116,12,76,4,17,45,3,4,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
43,101484.2778902766,9.745825800367347,54,722,34,241,71,155,52,0,6,9,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
47,75808.28141576584,8.74668811766437,41,1123,83,761,124,101,84,0,6,7,9,4,1,0,0,0,0,1,0,0,0,0,0,0,1
69,82747.61324904428,9.0,23,1022,33,112,51,73,50,1,6,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1
61,82369.35655448084,8.495053602787701,48,972,73,513,174,110,188,1,3,10,11,1,1,0,0,0,0,0,0,0,0,0,0,1,1
45,84005.44403842941,8.0,10,852,20,616,27,135,51,1,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
65,57257.396609024225,8.375178586977057,37,791,11,292,54,39,132,7,7,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
65,82003.40551735397,8.95738406694032,55,183,23,449,33,27,24,1,4,4,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1
57,87042.64219358684,7.90152548173467,62,524,87,756,87,60,38,1,3,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
55,77766.0,9.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,1,0,0,0,0,1,0,1,0,0,1
39,101999.18067736764,8.307165024922455,66,728,27,107,48,87,151,0,6,8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1
52,37112.552901492476,8.240126759062893,14,89,3,39,4,6,14,2,1,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1
75,48791.29508326731,8.792718364110199,57,561,15,205,158,50,39,2,5,9,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1
66,50296.686074524885,9.55033773179526,56,486,3,113,17,22,21,5,6,5,7,6,1,0,1,0,0,0,0,0,0,0,0,0,1
61,42657.33163342162,8.467674377450571,8,299,3,74,14,13,59,6,5,2,6,8,0,0,2,0,0,1,0,0,0,0,0,0,1
70,63280.33127621178,8.63889352204554,33,894,72,269,39,38,67,3,8,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1
49,83107.84129766293,7.924149908019219,78,933,144,819,138,41,212,1,4,7,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
34,90236.9231202071,7.031939397124889,27,1175,32,356,22,17,15,1,3,4,7,1,0,0,0,0,0,0,1,0,0,0,1,0,1
56,48332.14756558077,9.0,70,395,80,242,76,49,41,2,6,3,11,5,0,0,0,0,0,0,0,1,0,0,0,0,1
54,34435.582028650984,9.0,5,135,20,46,7,3,19,4,4,1,3,8,0,0,2,0,0,1,0,0,0,0,0,0,1
40,87503.86445909593,9.0,55,650,72,639,31,92,61,1,8,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
63,45787.598503544315,7.44735413011483,9,183,14,66,9,14,22,5,3,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1
42,31565.46077191754,8.251200116524723,23,29,1,9,1,1,27,1,1,0,2,7,1,0,1,0,0,0,0,0,0,0,1,0,1
35,73794.0140958602,7.675947678796599,21,870,36,482,28,123,68,1,4,7,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
47,20953.33523262699,8.0,2,12,1,18,5,1,10,2,2,0,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1
40,87134.22880814828,9.0,76,908,109,742,62,78,52,1,9,2,6,2,0,0,0,0,0,0,0,1,0,0,1,0,1
42,56398.512152269024,8.836837792389861,22,358,15,137,26,4,170,4,7,4,4,7,1,0,1,0,0,0,0,0,0,0,0,0,1
41,84113.22490259244,8.0,9,1264,19,475,9,58,17,1,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
63,84442.9136359564,8.972921768552148,79,172,30,111,108,56,79,0,8,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
65,55461.06520542586,8.0,10,386,0,28,1,1,5,8,5,2,5,6,0,0,2,0,0,0,0,0,0,0,0,0,1
54,90502.5147322917,7.419857648716028,42,581,36,851,139,27,31,1,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77638.78814041485,8.482878619572574,62,970,51,332,55,73,43,1,9,8,8,4,1,0,1,0,0,0,0,0,0,1,0,0,1
49,82730.82746159198,7.707018819914369,41,632,99,557,114,34,198,1,5,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1
45,21547.2449844505,9.316398492660824,49,13,0,20,4,3,15,2,2,0,3,8,0,0,1,0,0,1,0,0,0,0,0,0,1
74,77632.0960725842,8.000716959583611,73,1199,104,757,0,42,146,1,4,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1
75,82793.85113481364,9.0,23,1005,22,119,60,68,47,1,6,6,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1
51,83114.84922122899,8.244262018723026,64,940,125,775,113,37,188,1,5,6,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1
44,67671.09319935006,9.0,64,1311,6,166,31,28,59,2,7,4,8,5,1,0,0,0,0,0,0,0,0,0,1,0,1
67,82895.2414791948,9.0,20,935,40,328,50,47,81,1,7,6,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
61,79628.04795950968,8.725316229248694,47,1063,25,526,76,25,197,1,5,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
35,91093.57929849943,8.804680693647398,85,174,30,833,21,27,52,0,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
46,25512.793410328177,9.0,17,39,2,33,10,7,18,3,2,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,1
35,42000.49684858307,8.0354891845051,24,128,80,261,82,57,35,2,5,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
40,68170.54088330283,9.0,37,1235,44,341,28,50,73,1,5,5,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1
38,21239.32927846814,7.476005520348604,6,4,14,17,8,6,32,1,3,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
51,35178.0,8.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,1,0,0,0,1,0,0,1,0,0,1
43,63259.24446833301,9.726660236073592,2,230,177,430,179,27,134,1,3,8,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1
53,69775.86709254289,8.224573148205952,51,868,28,501,57,29,55,1,4,2,6,3,1,0,0,0,0,0,0,0,0,1,0,0,1
56,77091.05643902134,8.0,21,560,129,313,51,65,35,1,8,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
46,75699.5755568208,9.0,38,964,106,810,128,85,43,0,5,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1
43,84022.70005426765,8.0,38,1227,80,414,80,80,11,0,5,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1
62,87424.5144511261,8.743531220759452,29,639,28,446,59,117,67,1,5,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1
51,36762.46648882715,9.0,17,179,9,126,18,13,19,6,6,1,4,8,0,0,1,0,0,1,0,0,0,0,0,0,1
54,82336.08884993655,7.960842851100278,33,754,99,797,179,105,125,1,5,8,7,2,1,0,0,1,0,0,0,0,0,0,0,0,1
35,96507.88820800163,8.339869971600779,66,400,63,883,65,14,38,1,6,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
46,67966.6063417406,8.531195122766444,21,909,47,371,49,36,93,1,5,4,5,5,0,0,0,0,0,0,0,1,0,0,1,0,1
55,91732.82831846473,9.0,52,1055,109,477,89,137,23,0,5,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
61,43557.90746182316,9.0,44,137,2,62,2,1,25,4,4,1,4,8,0,0,1,0,0,0,0,0,0,0,0,0,1
67,50291.09597506876,9.542340450742152,55,486,3,115,17,22,21,5,6,5,7,6,1,0,1,0,0,0,0,0,0,0,0,0,1
50,75282.28195463175,9.0,28,786,93,897,97,24,56,1,6,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1
67,51111.44973590285,8.955219758031635,67,417,0,36,6,0,19,4,5,2,7,7,1,0,1,0,0,0,0,1,0,0,0,0,1
51,25997.334707007813,9.0,3,4,1,11,6,4,24,1,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
63,68187.57315527964,8.811258899554824,25,888,106,421,49,42,52,1,2,8,11,4,0,0,0,0,0,0,0,0,0,0,1,0,1
58,87211.61614440136,8.713546455218887,32,413,46,596,63,122,67,1,5,3,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1
56,77791.76758577659,9.0,91,920,55,267,106,53,28,1,10,9,10,6,1,0,1,0,0,0,0,1,0,0,0,0,1
51,34600.0,9.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,2,0,0,1,0,0,0,0,0,1,1
60,73733.224070835,9.531705173389245,60,866,69,356,43,24,164,1,8,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1
52,55057.155452722836,8.0,3,186,3,46,8,8,15,5,3,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,1
46,75740.86021984588,9.0,11,748,80,432,70,49,58,1,6,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
70,78586.77831246145,8.150663664927581,13,597,94,631,197,156,116,1,4,6,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1
72,82841.75594804402,9.0,21,975,30,208,55,59,60,1,7,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,1
60,81661.46265064554,9.0,32,991,24,205,33,88,33,1,6,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
66,79750.40240805845,9.0,57,988,24,532,36,11,205,1,5,10,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
54,29317.607802694365,8.851025130322798,17,62,3,35,3,3,58,3,2,2,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1
60,87699.43977282412,8.12274481505297,62,1420,46,340,49,59,35,1,5,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1
41,102189.07015241034,8.0,49,553,63,205,40,102,161,0,6,8,13,2,1,0,0,0,0,1,0,0,0,0,0,0,1
61,55495.1320223522,8.266680181936067,9,428,16,68,2,14,31,7,6,3,6,6,1,0,2,0,0,0,0,1,0,0,0,0,1
69,55519.11327997029,8.47168000742735,30,447,0,64,0,2,19,7,8,2,6,7,0,0,2,0,0,0,0,1,0,0,0,0,1
49,34616.25720671667,8.872990572526012,7,175,28,54,6,2,13,4,4,1,4,7,0,0,1,0,0,1,0,0,0,0,0,1,1
35,42000.023679856706,8.0,23,123,82,266,84,58,34,2,4,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
76,48906.57302496053,9.0,48,427,7,193,147,45,42,2,7,9,5,6,0,0,0,0,0,0,0,1,0,0,0,0,1
55,77878.98971761897,9.0,89,968,48,487,62,47,127,2,5,4,5,7,1,0,1,0,0,0,0,0,0,0,0,0,1
60,85696.0,9.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,1,1,0,0,0,1
56,83013.88894337576,8.926426058271897,22,864,67,590,47,26,128,1,6,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
61,87300.53542710723,9.0,21,366,28,509,62,135,79,1,5,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
49,82155.22398717227,8.404422320410779,60,383,80,702,110,95,83,1,4,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
52,69720.98846706758,8.288385503409783,48,864,27,498,62,29,58,1,4,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,1
70,78602.30484318339,8.151385650833566,13,574,74,656,178,161,93,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,34645.190978452876,8.0,30,14,0,7,0,0,6,1,1,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,1
52,82388.66157621736,9.0,33,1043,57,158,31,115,55,1,3,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
64,77761.03522716182,8.542164820007654,83,1100,75,618,35,46,139,2,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1
49,39815.125995904586,9.0,60,15,15,27,2,6,23,1,2,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,1
48,25509.0,9.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,1,0,0,0,0,1,1,0,0,0,1
35,90411.31751353997,7.3734488944089955,53,1108,26,471,21,22,29,1,4,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
51,34726.077991371334,8.78187198724683,8,160,26,49,6,2,15,4,4,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1
49,34891.05405248997,8.0,28,18,0,7,1,1,12,1,1,0,2,7,0,0,1,0,0,0,0,0,0,1,0,0,1
61,32941.440161062244,8.778218949518719,14,85,55,195,84,74,172,3,7,1,6,8,0,0,0,0,0,0,1,0,0,0,1,0,1
51,93564.55209142533,7.269997495299008,21,1137,55,783,73,89,55,0,6,7,11,2,1,0,0,0,0,1,0,0,0,0,0,0,1
31,96744.55322453869,8.14984288502483,57,472,67,946,55,17,17,1,6,10,9,2,1,0,0,0,0,1,0,0,0,0,1,0,1
42,21410.36874701009,7.5533152433905455,0,9,8,20,8,0,20,2,2,0,2,7,0,0,1,0,0,1,0,0,0,0,1,0,1
54,57042.38667808694,7.947012764540052,25,553,5,83,8,2,27,2,7,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1
36,82332.68872509588,8.911064313107445,58,1294,6,376,51,88,24,1,4,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1
51,82021.09848047921,8.487689940098292,67,226,61,527,39,47,61,1,3,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
64,79764.5130965278,9.0,64,1022,26,504,43,3,225,1,4,10,5,2,1,0,0,0,0,1,0,0,0,0,1,0,1
34,21499.981231502847,7.455811078997314,11,7,13,23,9,0,31,2,3,0,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1
43,75754.74351725903,9.0,11,734,59,473,69,35,66,1,5,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
29,70527.97587709922,8.101374039837633,17,500,10,436,165,72,129,1,5,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
54,31167.36472077182,8.713274151210234,39,47,3,38,9,1,44,1,3,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1
54,31062.051807497865,9.0,51,41,3,42,9,1,41,1,3,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,1
39,36792.49311960073,9.0,14,5,3,15,14,20,10,1,2,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1
71,78355.1502251352,9.0,42,975,23,559,172,29,125,2,3,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
64,94082.50290464587,8.789015328653507,56,1022,23,818,132,40,153,0,5,7,5,2,1,0,0,0,0,1,0,0,0,0,0,0,1
56,91539.81695827279,9.0,67,841,120,661,105,112,21,0,7,7,5,3,0,0,0,0,0,1,0,0,0,0,1,0,1
49,92490.7244271657,8.369940695485498,43,649,76,938,65,57,59,1,6,6,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1
46,72929.99841358671,8.0,46,1077,96,684,60,26,45,1,6,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1
